PIC50_RET wild,can_smile,id,id_new,smiles
9.301029996,COCc1ccc(NC(=O)c2c(C#Cc3cccs3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414578,COCC1=CC=C(NC(=O)C2=C(C#CC3=CC=CS3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.301029996,COCc1ccc(NC(=O)c2c(C#Cc3cnc4[nH]ccc4c3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414586,COCC1=CC=C(NC(=O)C2=C(C#CC3=CC4=C(NC=C4)N=C3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.301029996,COCc1ccc(NC(=O)c2c(C#Cc3csc(C)n3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414585,COCC1=CC=C(NC(=O)C2=C(C#CC3=CSC(C)=N3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.301029996,COCc1ccc(NC(=O)c2cn(C(C)(C)C3CC3)c3ncnc(N)c23)cc1F,,reaxys_32339696,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C2CC2)C=C1F
9.301029996,CSCc1ccc(NC(=O)c2nn(C3CCCC3)c3ncnc(N)c23)cc1,,reaxys_32339636,CSCC1=CC=C(NC(=O)C2=NN(C3CCCC3)C3=NC=NC(N)=C23)C=C1
9.292429824,Cc1cc(NC(=O)c2cn(C3(C)CCCC3)c3ncnc(N)c23)n[nH]1,,reaxys_32243508,CC1=CC(NC(=O)C2=CN(C3=NC=NC(N)=C23)C2(C)CCCC2)=NN1
9.229147988,Cc1cc(NC(=O)c2cn(C3CCC(C)(C)CC3)c3ncnc(N)c23)n[nH]1,,reaxys_32243497,CC1=CC(NC(=O)C2=CN(C3CCC(C)(C)CC3)C3=NC=NC(N)=C23)=NN1
9.22184875,COc1cc2c(Nc3c(F)ccc(O)c3F)ncnc2cc1OCc1cccnc1,,reaxys_28252836,COC1=C(OCC2=CC=CN=C2)C=C2N=CN=C(NC3=C(F)C=CC(O)=C3F)C2=C1
9.22184875,CCn1cc(C#Cc2c(C(=O)Nc3ccc(COC)cc3)c3c(N)ncnc3n2C2(C)CC2)cn1,,reaxys_32414577,CCN1C=C(C=N1)C#CC1=C(C(=O)NC2=CC=C(COC)C=C2)C2=C(N=CN=C2N)N1C1(C)CC1
9.22184875,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CC(C)(C)CS(C)(=O)=O)c(C(F)(F)F)c2)c(F)c1,,reaxys_33069946,CCOC1=CC(=O)NC=C1C1=CC=C(CC(=O)NC2=CC=C(CC(C)(C)CS(C)(=O)=O)C(=C2)C(F)(F)F)C(F)=C1
9.22184875,Clc1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,,reaxys_18886687,ClC1=CN2C(C=C1)=NC=C2C1=CC=CC(NC2CCNCC2)=N1
9.22184875,COCc1ccc(NC(=O)c2c(C#CC3(O)CC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414603,COCC1=CC=C(NC(=O)C2=C(C#CC3(O)CC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.22184875,COCc1ccc(NC(=O)c2c(C#CCC3CCCCC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414625,COCC1=CC=C(NC(=O)C2=C(C#CCC3CCCCC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.22184875,COCc1ccc(NC(=O)c2cn(C(C)(C)CF)c3ncnc(N)c23)cc1F,,reaxys_32339680,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)CF)C=C1F
9.22184875,COCCN(C)CC#Cc1c(C(=O)Nc2ccc(COC)cc2)c2c(N)ncnc2n1C1(C)CC1,,reaxys_32414643,COCCN(C)CC#CC1=C(C(=O)NC2=CC=C(COC)C=C2)C2=C(N=CN=C2N)N1C1(C)CC1
9.22184875,CSCc1ccc(NC(=O)c2cn(C(C)(C)C)c3ncnc(N)c23)cc1,,reaxys_32339666,CSCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1
9.22184875,CSCc1ccc(NC(=O)c2nn(C(C)C)c3ncnc(N)c23)cc1,,reaxys_32339650,CSCC1=CC=C(NC(=O)C2=NN(C(C)C)C3=NC=NC(N)=C23)C=C1
9.214670165,Cc1cc(NC(=O)c2cn(C3(C4CC4)CC3)c3ncnc(N)c23)n[nH]1,,reaxys_32243523,CC1=CC(NC(=O)C2=CN(C3=NC=NC(N)=C23)C2(CC2)C2CC2)=NN1
9.214670165,Cc1cc(NC(=O)c2nn(C3C4CC5CC(C4)CC3C5)c3ncnc(N)c23)n[nH]1,,reaxys_32243480,CC1=CC(NC(=O)C2=NN(C3C4CC5CC(C4)CC3C5)C3=NC=NC(N)=C23)=NN1
9.15490196,CC(C)(C)n1nc(-c2[nH]c3ncccc3c2Cl)c2c(N)ncnc21,,reaxys_31976564,CC(C)(C)N1N=C(C2=C(Cl)C3=C(N2)N=CC=C3)C2=C1N=CN=C2N
9.15490196,CC(C)(C)n1nc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,,reaxys_31976561,CC(C)(C)N1N=C(C2=CC3=C(N2)N=CC=C3)C2=C1N=CN=C2N
9.15490196,COc1cc2c(Nc3c(F)ccc(O)c3F)ncnc2cc1OCc1noc(C)n1,,reaxys_28252534,COC1=C(OCC2=NOC(C)=N2)C=C2N=CN=C(NC3=C(F)C=CC(O)=C3F)C2=C1
9.15490196,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3cc(Cl)ccc3O)cc12,,reaxys_28632616,CC1=NNC2=CC=C(C=C12)C1=CC(N[C@@H](CO)C2=CC=CC=C2)=CN=C1C1=C(O)C=CC(Cl)=C1
9.15490196,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(C(C)C#N)c(C(F)(F)F)c2)c(F)c1,,reaxys_33069931,CCOC1=CC(=O)NC=C1C1=CC=C(CC(=O)NC2=CC=C(C(C)C#N)C(=C2)C(F)(F)F)C(F)=C1
9.15490196,CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(-c4ccc(NC)nc4)cc3)cc2C(F)(F)F)CC1,,reaxys_33069953,CCN1CCN(CC2=C(C=C(NC(=O)NC3=CC=C(C=C3)C3=CC=C(NC)N=C3)C=C2)C(F)(F)F)CC1
9.15490196,COCC#Cc1c(C(=O)Nc2ccc(COC)cc2)c2c(N)ncnc2n1C1(C)CC1,,reaxys_32414626,COCC#CC1=C(C(=O)NC2=CC=C(COC)C=C2)C2=C(N=CN=C2N)N1C1(C)CC1
9.15490196,COCc1ccc(NC(=O)c2c(C#CCCCOc3cccnc3F)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414608,COCC1=CC=C(NC(=O)C2=C(C#CCCCOC3=CC=CN=C3F)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.15490196,COCc1ccc(NC(=O)c2c(OCC3CCCO3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339736,COCC1=CC=C(NC(=O)C2=C(OCC3CCCO3)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
9.15490196,COCc1ccc(NC(=O)c2c(SC)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339735,COCC1=CC=C(NC(=O)C2=C(SC)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
9.15490196,CSCc1ccc(NC(=O)c2nn(C3CCC3)c3ncnc(N)c23)cc1,,reaxys_32339648,CSCC1=CC=C(NC(=O)C2=NN(C3CCC3)C3=NC=NC(N)=C23)C=C1
9.149353765,CC(C)n1nc(-c2ccc3cc(C(=O)Nc4nncs4)[nH]c3c2)c2c(N)ncnc21,,reaxys_33664252,CC(C)N1N=C(C2=C(N)N=CN=C12)C1=CC=C2C=C(NC2=C1)C(=O)NC1=NN=CS1
9.124938737,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,,reaxys_8576833,COC1=C(OC)C=C2C(NC3=C(F)C=C(C)C(O)=C3)=NC=NC2=C1
9.119186408,COCC(C)(C)n1cc(C(=O)Nc2cc(C)[nH]n2)c2c(N)ncnc21,,reaxys_32243502,COCC(C)(C)N1C=C(C(=O)NC2=NNC(C)=C2)C2=C(N)N=CN=C12
9.103473783,Cc1cc(NC(=O)c2cn(C(C)C)c3ncnc(N)c23)n[nH]1,,reaxys_32346812,CC(C)N1C=C(C(=O)NC2=NNC(C)=C2)C2=C1N=CN=C2N
9.102372909,CCC(C)(C)n1cc(C(=O)Nc2cc(C)[nH]n2)c2c(N)ncnc21,,reaxys_32243519,CCC(C)(C)N1C=C(C(=O)NC2=NNC(C)=C2)C2=C(N)N=CN=C12
9.096910013,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,,reaxys_20531193,CC(C)(N)C1=CC(=CC(=C1)C(=O)N[C@@H]1CCC2=C(C1)C=C(OC1=C3CCC(=O)NC3=NC=C1)C=C2)C(F)(F)F
9.096910013,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2ccc(CN(C)C)c(C(F)(F)F)c2)c(F)c1,,reaxys_33069955,CCOC1=CC(=O)NC=C1C1=CC=C(CC(=O)NC2=CC=C(CN(C)C)C(=C2)C(F)(F)F)C(F)=C1
9.096910013,COCc1ccc(NC(=O)c2c(C#CC3(O)CCOC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414612,COCC1=CC=C(NC(=O)C2=C(C#CC3(O)CCOC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.096910013,COCc1ccc(NC(=O)c2c(C#CCCN3CCOCC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414617,COCC1=CC=C(NC(=O)C2=C(C#CCCN3CCOCC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.096910013,COCc1ccc(NC(=O)c2c(C#CCN3CCS(=O)CC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414642,COCC1=CC=C(NC(=O)C2=C(C#CCN3CCS(=O)CC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.096910013,COCc1ccc(NC(=O)c2cn(C(C)(C)C)c3ncnc(N)c23)cc1F,,reaxys_32339667,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1F
9.096910013,COCc1ccc(NC(=O)c2cn(C3(C)CC3)c3ncnc(N)c23)cc1F,,reaxys_32339633,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C2(C)CC2)C=C1F
9.080921908,Cc1cc(NC(=O)c2cn(C(C)(C)C(C)(C)C)c3ncnc(N)c23)n[nH]1,,reaxys_32243510,CC1=CC(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C(C)(C)C)=NN1
9.045757491,CCC1(n2c(C#Cc3ccc(OC)nc3)c(C(=O)Nc3ccc(COC)cc3)c3c(N)ncnc32)CC1,,reaxys_32414621,CCC1(CC1)N1C2=C(C(C(=O)NC3=CC=C(COC)C=C3)=C1C#CC1=CC=C(OC)N=C1)C(N)=NC=N2
9.045757491,COCc1ccc(NC(=O)c2c(C#Cc3nccn3C)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414606,COCC1=CC=C(NC(=O)C2=C(C#CC3=NC=CN3C)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.045757491,COCc1ccc(NC(=O)c2c(OCCF)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414563,COCC1=CC=C(NC(=O)C2=C(OCCF)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9.045757491,COCc1ccc(NC(=O)c2cn(C(C)(C)C3CC3)c3ncnc(N)c23)cc1,,reaxys_32339695,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C2CC2)C=C1
9.045757491,COCc1ccc(NC(=O)c2cn(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339767,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
9.022276395,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1,,chembl_2020364,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1N[C@@H]5CC[C@@H](O)CC5
9,CN1CCN(Cc2ccc(NC(=O)CNc3ccc(-c4ccc(NC(=O)C5CC5)nc4)cc3F)cc2C(F)(F)F)CC1,,reaxys_26921373,CN1CCN(CC2=CC=C(NC(=O)CNC3=C(F)C=C(C=C3)C3=CN=C(NC(=O)C4CC4)C=C3)C=C2C(F)(F)F)CC1
9,CC(C)(C)n1nc(C(=O)Nc2cc(C(F)(F)F)[nH]n2)c2c(N)ncnc21,,reaxys_32243487,CC(C)(C)N1N=C(C(=O)NC2=NNC(=C2)C(F)(F)F)C2=C(N)N=CN=C12
9,Cc1cc(NC(=O)c2nn(C3CC(C)(C)C3)c3ncnc(N)c23)n[nH]1,,reaxys_32243477,CC1=CC(NC(=O)C2=NN(C3CC(C)(C)C3)C3=NC=NC(N)=C23)=NN1
9,COCc1ccc(NC(=O)c2c(C#Cc3c(C)noc3C)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414614,COCC1=CC=C(NC(=O)C2=C(C#CC3=C(C)ON=C3C)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9,COCc1ccc(NC(=O)c2c(C#CCN3CCC(OC)CC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414619,COCC1=CC=C(NC(=O)C2=C(C#CCN3CCC(CC3)OC)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
9,C=Cc1c(C(=O)Nc2ccc(COC)cc2)c2c(N)ncnc2n1C1(C)CC1,,reaxys_32339770,COCC1=CC=C(NC(=O)C2=C(C=C)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
9,COCc1ccc(NC(=O)c2c(-c3ccc(CO)cc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339737,COCC1=CC=C(NC(=O)C2=C(N(C3=NC=NC(N)=C23)C2(C)CC2)C2=CC=C(CO)C=C2)C=C1
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@]2(O)C[C@@H](C(=O)N[C@@H](C)c3ccc(-n4cc(F)cn4)nc3)C2)c1,,chembl_31810927,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@@]3(O)C[C@@H](C3)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)C[C@H](c2cc(C)nc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810931,n1[nH]c(C)cc1Nc(nc(c2)C)nc2[C@H](C3)C[C@]3(OC)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@](C)(C(=O)N[C@@H](C)c3ccc(-n4cc(F)cn4)nc3)C2)n1,,chembl_31810932,n1[nH]c(C)cc1Nc(cc(n2)C)nc2[C@H](C3)C[C@]3(C)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@H](C(=O)NCc3ccc(-n4cccn4)nc3)C2)c1,,chembl_31810935,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@H]3C[C@@H](C3)C(=O)NCc4cnc(cc4)-n5nccc5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@H](C(=O)N[C@H](C)c3ccc(-n4cccn4)nc3)C2)c1,,chembl_31810936,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@H]3C[C@@H](C3)C(=O)N[C@H](C)c4cnc(cc4)-n5nccc5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@H](C(=O)N[C@@H](C)c3ccc(-n4cccn4)nc3)C2)c1,,chembl_31810937,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@H]3C[C@@H](C3)C(=O)N[C@@H](C)c4cnc(cc4)-n5nccc5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@H](C(=O)N[C@H](C)c3cnc(-n4cc(F)cn4)cn3)C2)c1,,chembl_31810939,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@H]3C[C@@H](C3)C(=O)N[C@H](C)c4ncc(nc4)-n5cc(F)cn5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@H](C(=O)N[C@H](C)c3ccc(-n4cc(F)cn4)nc3)C2)n1,,chembl_31810940,n1[nH]c(C)cc1Nc(cc(n2)C)nc2[C@H]3C[C@@H](C3)C(=O)N[C@H](C)c4cnc(cc4)-n5cc(F)cn5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@H]2C[C@](C)(C(=O)N[C@@H](C)c3cnc(-n4cc(F)cn4)cn3)C2)n1,,chembl_31810941,n1[nH]c(C)cc1Nc(cc(n2)C)nc2[C@H](C3)C[C@]3(C)C(=O)N[C@@H](C)c4ncc(nc4)-n5cc(F)cn5
9,Cc1cc(Nc2cc(C)[nH]n2)nc([C@]2(O)C[C@@](C)(C(=O)N[C@@H](C)c3ccc(-n4cc(F)cn4)nc3)C2)c1,,chembl_31810945,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@@]3(O)C[C@](C3)(C)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)C[C@H](c2cc(C)cc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810946,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@H](C3)C[C@]3(OC)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)C[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810947,n1[nH]c(C)cc1Nc(cc(n2)C)nc2[C@H](C3)C[C@]3(OC)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2cnc(-n3cc(F)cn3)cn2)C[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810948,n1[nH]c(C)cc1Nc(cc(n2)C)nc2[C@H](C3)C[C@]3(OC)C(=O)N[C@@H](C)c4ncc(nc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2cnc(-n3cc(F)cn3)cn2)C[C@H](c2cc(C)nc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810949,n1[nH]c(C)cc1Nc(nc(c2)C)nc2[C@H](C3)C[C@]3(OC)C(=O)N[C@@H](C)c4ncc(nc4)-n5cc(F)cn5
9,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)C[C@](O)(c2cc(C)cc(Nc3cc(C)[nH]n3)n2)C1,,chembl_31810951,n1[nH]c(C)cc1Nc(cc(c2)C)nc2[C@@]3(O)C[C@](C3)(OC)C(=O)N[C@@H](C)c4cnc(cc4)-n5cc(F)cn5
9,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@H](O)CC1,,chembl_2020372,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1N[C@@H]5CC[C@@H](O)CC5
9,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@](C)(O)CC1,,chembl_2020382,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1N[C@@H]5CC[C@@](C)(O)CC5
9,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1NC1CCOCC1,,chembl_2020385,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1NC5CCOCC5
9,COc1ccc(CN2C3CC2CN(c2cnc(-c4cc(OC[C@H]5CNCCO5)cn5ncc(C#N)c45)cn2)C3)cn1,32853341,patent_32853341,COC1=CC=C(CN2C3CC2CN(C3)C2=NC=C(N=C2)C2=CC(OC[C@H]3CNCCO3)=CN3N=CC(C#N)=C23)C=N1
8.991399828,CNC(=O)Nc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,,reaxys_31969226,CNC(=O)NC1=CC2=C(C=C(N2)C2=NN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1
8.970616222,CC(C)n1nc(C(=O)Nc2cc(Br)[nH]n2)c2c(N)ncnc21,,reaxys_32243473,CC(C)N1N=C(C(=O)NC2=NNC(Br)=C2)C2=C(N)N=CN=C12
8.958607315,CC(C)n1cc(-c2[nH]c3ncccc3c2Cl)c2c(N)ncnc21,,reaxys_31976618,CC(C)N1C=C(C2=C(Cl)C3=C(N2)N=CC=C3)C2=C(N)N=CN=C12
8.958607315,COCCOc1cc2ncnc(Nc3c(F)ccc(O)c3Cl)c2cc1OC,,reaxys_28252797,COCCOC1=C(OC)C=C2C(NC3=C(F)C=CC(O)=C3Cl)=NC=NC2=C1
8.958607315,COCc1ccc(NC(=O)c2c(C#Cc3ccsc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414611,COCC1=CC=C(NC(=O)C2=C(C#CC3=CSC=C3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
8.958607315,COCc1ccc(NC(=O)c2c(OC(C)C)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339738,COCC1=CC=C(NC(=O)C2=C(OC(C)C)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
8.958607315,COCc1ccc(NC(=O)c2cn(C(C)(C)C)c3ncnc(N)c23)cc1,,reaxys_32339765,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1
8.958607315,COCc1ccc(NC(=O)c2cn(C(C)(C)CF)c3ncnc(N)c23)cc1,,reaxys_32339766,COCC1=CC=C(NC(=O)C2=CN(C3=NC=NC(N)=C23)C(C)(C)CF)C=C1
8.958607315,COCc1ccc(NC(=O)c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,,reaxys_32339660,COCC1=CC=C(NC(=O)C2=NN(C3=NC=NC(N)=C23)C(C)(C)C)C=C1
8.958607315,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)cc2)nc1N[C@H]1CC[C@H](O)CC1,,chembl_2020361,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)CC3)nc1N[C@@H]4CC[C@@H](O)CC4
8.958607315,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(C)c2)nc1N[C@H]1CC[C@@](C)(O)CC1,,chembl_2020377,CCc1nc(C(=O)N)c(Nc2ccc(N3CCC(CC3)N4CCN(C)CC4)c(C)c2)nc1N[C@@H]5CC[C@](C)(O)CC5
8.958607315,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1NC1CCOCC1,,chembl_2020392,CCc1nc(C(=O)N)c(Nc2ccc(N3CCN(C)CC3)c(F)c2)nc1NC4CCOCC4
8.958607315,CCc1nc(C(N)=O)c(Nc2ccc(N3CCN(C4CCN(C)CC4)CC3)c(C)c2)nc1NC1CCOCC1,,chembl_2020395,CCc1nc(C(=O)N)c(Nc2ccc(N3CCN(CC3)C4CCN(C)CC4)c(C)c2)nc1NC5CCOCC5
8.920818754,Nc1ncnc2c1c(-c1[nH]c3ncccc3c1Cl)nn2C1CCC(O)C1,,reaxys_31976645,NC1=C2C(=NN(C3CCC(O)C3)C2=NC=N1)C1=C(Cl)C2=C(N1)N=CC=C2
8.920818754,COCc1ccc(NC(=O)c2c(C#Cc3ccccc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414600,COCC1=CC=C(NC(=O)C2=C(C#CC3=CC=CC=C3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
8.920818754,C=C(C)c1c(C(=O)Nc2ccc(COC)cc2)c2c(N)ncnc2n1C1(C)CC1,,reaxys_32414637,COCC1=CC=C(NC(=O)C2=C(N(C3=C2C(N)=NC=N3)C2(C)CC2)C(C)=C)C=C1
8.920818754,COCc1ccc(NC(=O)c2c(-c3ccc(O)cc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414636,COCC1=CC=C(NC(=O)C2=C(N(C3=C2C(N)=NC=N3)C2(C)CC2)C2=CC=C(O)C=C2)C=C1
8.920818754,COCc1ccc(NC(=O)c2c(OC)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339697,COCC1=CC=C(NC(=O)C2=C(OC)N(C3=NC=NC(N)=C23)C2(C)CC2)C=C1
8.920818754,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,,chembl_9161676,C1CN(C)CCC1COc(c(c2)OC)cc(c23)ncnc3Nc4c(F)cc(Br)cc4
8.886056648,COCCOc1cc2ncnc(Nc3c(Cl)ccc(O)c3F)c2cc1OC,,reaxys_28252825,COCCOC1=C(OC)C=C2C(NC3=C(Cl)C=CC(O)=C3F)=NC=NC2=C1
8.886056648,COCc1ccc(NC(=O)c2c(C#CC(C)(C)N3CCOCC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414591,COCC1=CC=C(NC(=O)C2=C(C#CC(C)(C)N3CCOCC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
8.886056648,COCc1ccc(NC(=O)c2c(C#CCN3CCN(C)CC3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32414589,COCC1=CC=C(NC(=O)C2=C(C#CCN3CCN(C)CC3)N(C3=C2C(N)=NC=N3)C2(C)CC2)C=C1
8.886056648,COCc1ccc(NC(=O)c2c(-c3ccc(C=O)cc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339739,COCC1=CC=C(NC(=O)C2=C(N(C3=NC=NC(N)=C23)C2(C)CC2)C2=CC=C(C=O)C=C2)C=C1
8.886056648,COCc1ccc(NC(=O)c2c(-c3ccccc3)n(C3(C)CC3)c3ncnc(N)c23)cc1,,reaxys_32339740,COCC1=CC=C(NC(=O)C2=C(N(C3=NC=NC(N)=C23)C2(C)CC2)C2=CC=CC=C2)C=C1
8.886056648,COCc1ccc(NC(=O)c2cn(C3CC4CCC3C4)c3ncnc(N)c23)cc1,,reaxys_32339683,COCC1=CC=C(NC(=O)C2=CN(C3CC4CCC3C4)C3=NC=NC(N)=C23)C=C1
8.886056648,CSCc1ccc(NC(=O)c2nn(C3CCCCC3)c3ncnc(N)c23)cc1,,reaxys_32339654,CSCC1=CC=C(NC(=O)C2=NN(C3CCCCC3)C3=NC=NC(N)=C23)C=C1
